GUID,ED_ID,ENGLISH,CC_ID,ENGLISH_2,GUID_2,AC
2ae19629-1d3b-13a3-e055-000000000001,267068,DUN LAOGHAIRE-GLASTHULE,265001,DUN LAOGHAIRE-RATHDOWN COUNTY COUNCIL,2ae19629-149f-13a3-e055-000000000001,D├║n Laoghaire Rathdown County Council
2ae19629-1d3c-13a3-e055-000000000001,267069,DUN LAOGHAIRE-GLENAGEARY,265001,DUN LAOGHAIRE-RATHDOWN COUNTY COUNCIL,2ae19629-149f-13a3-e055-000000000001,D├║n Laoghaire Rathdown County Council
2ae19629-1d3d-13a3-e055-000000000001,267070,DUN LAOGHAIRE-MONKSTOWN FARM,265001,DUN LAOGHAIRE-RATHDOWN COUNTY COUNCIL,2ae19629-149f-13a3-e055-000000000001,D├║n Laoghaire Rathdown County Council
2ae19629-1d3e-13a3-e055-000000000001,267071,DUN LAOGHAIRE-MOUNT TOWN,265001,DUN LAOGHAIRE-RATHDOWN COUNTY COUNCIL,2ae19629-149f-13a3-e055-000000000001,D├║n Laoghaire Rathdown County Council
2ae19629-1d3f-13a3-e055-000000000001,267072,DUN LAOGHAIRE SALLYNOGGIN EAST,265001,DUN LAOGHAIRE-RATHDOWN COUNTY COUNCIL,2ae19629-149f-13a3-e055-000000000001,D├║n Laoghaire Rathdown County Council
2ae19629-1d40-13a3-e055-000000000001,267073,DUN LAOGHAIRE SALLYNOGGIN SOUTH,265001,DUN LAOGHAIRE-RATHDOWN COUNTY COUNCIL,2ae19629-149f-13a3-e055-000000000001,D├║n Laoghaire Rathdown County Council
2ae19629-1d41-13a3-e055-000000000001,267074,DUN LAOGHAIRE-SALLYNOGGIN WEST,265001,DUN LAOGHAIRE-RATHDOWN COUNTY COUNCIL,2ae19629-149f-13a3-e055-000000000001,D├║n Laoghaire Rathdown County Council
2ae19629-1d57-13a3-e055-000000000001,267075,DUN LAOGHAIRE-SALTHILL,265001,DUN LAOGHAIRE-RATHDOWN COUNTY COUNCIL,2ae19629-149f-13a3-e055-000000000001,D├║n Laoghaire Rathdown County Council
2ae19629-1d58-13a3-e055-000000000001,267076,DUN LAOGHAIRE-SANDYCOVE,265001,DUN LAOGHAIRE-RATHDOWN COUNTY COUNCIL,2ae19629-149f-13a3-e055-000000000001,D├║n Laoghaire Rathdown County Council
2ae19629-1d59-13a3-e055-000000000001,267077,DUN LAOGHAIRE-WEST CENTRAL,265001,DUN LAOGHAIRE-RATHDOWN COUNTY COUNCIL,2ae19629-149f-13a3-e055-000000000001,D├║n Laoghaire Rathdown County Council
2ae19629-1d5a-13a3-e055-000000000001,267078,DUNDRUM-BALALLY,265001,DUN LAOGHAIRE-RATHDOWN COUNTY COUNCIL,2ae19629-149f-13a3-e055-000000000001,D├║n Laoghaire Rathdown County Council
2ae19629-1d5b-13a3-e055-000000000001,267079,DUNDRUM-KILMACUD,265001,DUN LAOGHAIRE-RATHDOWN COUNTY COUNCIL,2ae19629-149f-13a3-e055-000000000001,D├║n Laoghaire Rathdown County Council
2ae19629-1d5c-13a3-e055-000000000001,267080,DUNDRUM-SANDYFORD,265001,DUN LAOGHAIRE-RATHDOWN COUNTY COUNCIL,2ae19629-149f-13a3-e055-000000000001,D├║n Laoghaire Rathdown County Council
2ae19629-1d5d-13a3-e055-000000000001,267081,DUNDRUM-SWEETMOUNT,265001,DUN LAOGHAIRE-RATHDOWN COUNTY COUNCIL,2ae19629-149f-13a3-e055-000000000001,D├║n Laoghaire Rathdown County Council
2ae19629-1d5e-13a3-e055-000000000001,267082,DUNDRUM-TANEY,265001,DUN LAOGHAIRE-RATHDOWN COUNTY COUNCIL,2ae19629-149f-13a3-e055-000000000001,D├║n Laoghaire Rathdown County Council
2ae19629-1d79-13a3-e055-000000000001,267087,FOXROCK-BEECHPARK,265001,DUN LAOGHAIRE-RATHDOWN COUNTY COUNCIL,2ae19629-149f-13a3-e055-000000000001,D├║n Laoghaire Rathdown County Council
2ae19629-1d7a-13a3-e055-000000000001,267088,FOXROCK-CARRICKMINES,265001,DUN LAOGHAIRE-RATHDOWN COUNTY COUNCIL,2ae19629-149f-13a3-e055-000000000001,D├║n Laoghaire Rathdown County Council
2ae19629-1d7b-13a3-e055-000000000001,267089,FOXROCK-DEANSGRANGE,265001,DUN LAOGHAIRE-RATHDOWN COUNTY COUNCIL,2ae19629-149f-13a3-e055-000000000001,D├║n Laoghaire Rathdown County Council
2ae19629-1d7c-13a3-e055-000000000001,267090,FOXROCK-TORQUAY,265001,DUN LAOGHAIRE-RATHDOWN COUNTY COUNCIL,2ae19629-149f-13a3-e055-000000000001,D├║n Laoghaire Rathdown County Council
2ae19629-1d7e-13a3-e055-000000000001,267092,GLENCULLEN,265001,DUN LAOGHAIRE-RATHDOWN COUNTY COUNCIL,2ae19629-149f-13a3-e055-000000000001,D├║n Laoghaire Rathdown County Council
2ae19629-1db0-13a3-e055-000000000001,267096,KILLINEY NORTH,265001,DUN LAOGHAIRE-RATHDOWN COUNTY COUNCIL,2ae19629-149f-13a3-e055-000000000001,D├║n Laoghaire Rathdown County Council
2ae19629-1db1-13a3-e055-000000000001,267097,KILLINEY SOUTH,265001,DUN LAOGHAIRE-RATHDOWN COUNTY COUNCIL,2ae19629-149f-13a3-e055-000000000001,D├║n Laoghaire Rathdown County Council
2ae19629-1e17-13a3-e055-000000000001,267120,SHANKILL-RATHMICHAEL,265001,DUN LAOGHAIRE-RATHDOWN COUNTY COUNCIL,2ae19629-149f-13a3-e055-000000000001,D├║n Laoghaire Rathdown County Council
2ae19629-1e18-13a3-e055-000000000001,267121,SHANKILL-RATHSALLAGH,265001,DUN LAOGHAIRE-RATHDOWN COUNTY COUNCIL,2ae19629-149f-13a3-e055-000000000001,D├║n Laoghaire Rathdown County Council
2ae19629-1e19-13a3-e055-000000000001,267122,SHANKILL-SHANGANAGH,265001,DUN LAOGHAIRE-RATHDOWN COUNTY COUNCIL,2ae19629-149f-13a3-e055-000000000001,D├║n Laoghaire Rathdown County Council
2ae19629-1e24-13a3-e055-000000000001,267007,BALLINTEER-WOODPARK,265001,DUN LAOGHAIRE-RATHDOWN COUNTY COUNCIL,2ae19629-149f-13a3-e055-000000000001,D├║n Laoghaire Rathdown County Council
2ae19629-1e25-13a3-e055-000000000001,267008,BALLINTEER-BROADFORD,265001,DUN LAOGHAIRE-RATHDOWN COUNTY COUNCIL,2ae19629-149f-13a3-e055-000000000001,D├║n Laoghaire Rathdown County Council
2ae19629-1e26-13a3-e055-000000000001,267009,BALLINTEER-LUDFORD,265001,DUN LAOGHAIRE-RATHDOWN COUNTY COUNCIL,2ae19629-149f-13a3-e055-000000000001,D├║n Laoghaire Rathdown County Council
2ae19629-1e27-13a3-e055-000000000001,267010,BALLINTEER-MARLEY,265001,DUN LAOGHAIRE-RATHDOWN COUNTY COUNCIL,2ae19629-149f-13a3-e055-000000000001,D├║n Laoghaire Rathdown County Council
2ae19629-1e28-13a3-e055-000000000001,267011,BALLINTEER-MEADOWBROADS,265001,DUN LAOGHAIRE-RATHDOWN COUNTY COUNCIL,2ae19629-149f-13a3-e055-000000000001,D├║n Laoghaire Rathdown County Council
2ae19629-1e29-13a3-e055-000000000001,267012,BALLINTEER-MEADOWMOUNT,265001,DUN LAOGHAIRE-RATHDOWN COUNTY COUNCIL,2ae19629-149f-13a3-e055-000000000001,D├║n Laoghaire Rathdown County Council
2ae19629-1e34-13a3-e055-000000000001,267015,BALLYBRACK,265001,DUN LAOGHAIRE-RATHDOWN COUNTY COUNCIL,2ae19629-149f-13a3-e055-000000000001,D├║n Laoghaire Rathdown County Council
2ae19629-1e36-13a3-e055-000000000001,267017,BLACKROCK-MONKSTOWN,265001,DUN LAOGHAIRE-RATHDOWN COUNTY COUNCIL,2ae19629-149f-13a3-e055-000000000001,D├║n Laoghaire Rathdown County Council
2ae19629-1e37-13a3-e055-000000000001,267018,BLACKROCK-SEAPOINT,265001,DUN LAOGHAIRE-RATHDOWN COUNTY COUNCIL,2ae19629-149f-13a3-e055-000000000001,D├║n Laoghaire Rathdown County Council
2ae19629-1e38-13a3-e055-000000000001,267019,BLACKROCK-BOOTERSTOWN,265001,DUN LAOGHAIRE-RATHDOWN COUNTY COUNCIL,2ae19629-149f-13a3-e055-000000000001,D├║n Laoghaire Rathdown County Council
2ae19629-1eee-13a3-e055-000000000001,257082,RATHMICHAEL (BRAY),265001,DUN LAOGHAIRE-RATHDOWN COUNTY COUNCIL,2ae19629-149f-13a3-e055-000000000001,D├║n Laoghaire Rathdown County Council
2ae19629-1c9f-13a3-e055-000000000001,267123,SKERRIES,265002,FINGAL COUNTY COUNCIL,2ae19629-14a0-13a3-e055-000000000001,Fingal County Council
2ae19629-1ca6-13a3-e055-000000000001,267130,SUTTON,265002,FINGAL COUNTY COUNCIL,2ae19629-14a0-13a3-e055-000000000001,Fingal County Council
2ae19629-1ca7-13a3-e055-000000000001,267131,SWORDS-GLASMORE,265002,FINGAL COUNTY COUNCIL,2ae19629-14a0-13a3-e055-000000000001,Fingal County Council
2ae19629-1ca8-13a3-e055-000000000001,267132,SWORDS-FORREST,265002,FINGAL COUNTY COUNCIL,2ae19629-14a0-13a3-e055-000000000001,Fingal County Council
2ae19629-1cb0-13a3-e055-000000000001,267133,SWORDS-LISSENHALL,265002,FINGAL COUNTY COUNCIL,2ae19629-14a0-13a3-e055-000000000001,Fingal County Council
2ae19629-1cb1-13a3-e055-000000000001,267134,SWORDS-SEATOWN,265002,FINGAL COUNTY COUNCIL,2ae19629-14a0-13a3-e055-000000000001,Fingal County Council
2ae19629-1cb2-13a3-e055-000000000001,267135,SWORDS VILLAGE,265002,FINGAL COUNTY COUNCIL,2ae19629-14a0-13a3-e055-000000000001,Fingal County Council
2ae19629-1cc5-13a3-e055-000000000001,267027,BLANCHARDSTOWN-ABBOTSTOWN,265002,FINGAL COUNTY COUNCIL,2ae19629-14a0-13a3-e055-000000000001,Fingal County Council
2ae19629-1cc6-13a3-e055-000000000001,267028,BLANCHARDSTOWN-BLAKESTOWN,265002,FINGAL COUNTY COUNCIL,2ae19629-14a0-13a3-e055-000000000001,Fingal County Council
2ae19629-1cc7-13a3-e055-000000000001,267029,BLANCHARDSTOWN-COOLMINE,265002,FINGAL COUNTY COUNCIL,2ae19629-14a0-13a3-e055-000000000001,Fingal County Council
2ae19629-1cc8-13a3-e055-000000000001,267030,BLANCHARDSTOWN-CORDUFF,265002,FINGAL COUNTY COUNCIL,2ae19629-14a0-13a3-e055-000000000001,Fingal County Council
2ae19629-1cc9-13a3-e055-000000000001,267031,BLANCHARDSTOWN-DELWOOD,265002,FINGAL COUNTY COUNCIL,2ae19629-14a0-13a3-e055-000000000001,Fingal County Council
2ae19629-1cdd-13a3-e055-000000000001,267032,BLANCHARDSTOWN-MULHUDDART,265002,FINGAL COUNTY COUNCIL,2ae19629-14a0-13a3-e055-000000000001,Fingal County Council
2ae19629-1cde-13a3-e055-000000000001,267033,BLANCHARDSTOWN-ROSELAWN,265002,FINGAL COUNTY COUNCIL,2ae19629-14a0-13a3-e055-000000000001,Fingal County Council
2ae19629-1cdf-13a3-e055-000000000001,267034,BLANCHARDSTOWN-TYRRELSTOWN,265002,FINGAL COUNTY COUNCIL,2ae19629-14a0-13a3-e055-000000000001,Fingal County Council
2ae19629-1ce5-13a3-e055-000000000001,267040,CASTLEKNOCK-KNOCKMAROON,265002,FINGAL COUNTY COUNCIL,2ae19629-14a0-13a3-e055-000000000001,Fingal County Council
2ae19629-1ce8-13a3-e055-000000000001,267158,THE WARD,265002,FINGAL COUNTY COUNCIL,2ae19629-14a0-13a3-e055-000000000001,Fingal County Council
2ae19629-1cea-13a3-e055-000000000001,267160,TURNAPIN,265002,FINGAL COUNTY COUNCIL,2ae19629-14a0-13a3-e055-000000000001,Fingal County Council
2ae19629-1cf6-13a3-e055-000000000001,267041,CASTLEKNOCK-PARK,265002,FINGAL COUNTY COUNCIL,2ae19629-14a0-13a3-e055-000000000001,Fingal County Council
2ae19629-1d10-13a3-e055-000000000001,268020,BALLYMUN F,265002,FINGAL COUNTY COUNCIL,2ae19629-14a0-13a3-e055-000000000001,Fingal County Council
2ae19629-1d17-13a3-e055-000000000001,267054,CLONMETHAN,265002,FINGAL COUNTY COUNCIL,2ae19629-14a0-13a3-e055-000000000001,Fingal County Council
2ae19629-1d38-13a3-e055-000000000001,267065,DONABATE,265002,FINGAL COUNTY COUNCIL,2ae19629-14a0-13a3-e055-000000000001,Fingal County Council
2ae19629-1d39-13a3-e055-000000000001,267066,DUBBER,265002,FINGAL COUNTY COUNCIL,2ae19629-14a0-13a3-e055-000000000001,Fingal County Council
2ae19629-1d70-13a3-e055-000000000001,268069,FINGLAS SOUTH D,265002,FINGAL COUNTY COUNCIL,2ae19629-14a0-13a3-e055-000000000001,Fingal County Council
2ae19629-1d7d-13a3-e055-000000000001,267091,GARRISTOWN,265002,FINGAL COUNTY COUNCIL,2ae19629-14a0-13a3-e055-000000000001,Fingal County Council
2ae19629-1d81-13a3-e055-000000000001,268073,GRANGE C,265002,FINGAL COUNTY COUNCIL,2ae19629-14a0-13a3-e055-000000000001,Fingal County Council
2ae19629-1d94-13a3-e055-000000000001,267093,HOLLYWOOD,265002,FINGAL COUNTY COUNCIL,2ae19629-14a0-13a3-e055-000000000001,Fingal County Council
2ae19629-1d95-13a3-e055-000000000001,267094,HOLMPATRICK,265002,FINGAL COUNTY COUNCIL,2ae19629-14a0-13a3-e055-000000000001,Fingal County Council
2ae19629-1daf-13a3-e055-000000000001,267095,HOWTH,265002,FINGAL COUNTY COUNCIL,2ae19629-14a0-13a3-e055-000000000001,Fingal County Council
2ae19629-1dc5-13a3-e055-000000000001,267098,KILSALLAGHAN,265002,FINGAL COUNTY COUNCIL,2ae19629-14a0-13a3-e055-000000000001,Fingal County Council
2ae19629-1dc6-13a3-e055-000000000001,267099,KINSALEY,265002,FINGAL COUNTY COUNCIL,2ae19629-14a0-13a3-e055-000000000001,Fingal County Council
2ae19629-1dc9-13a3-e055-000000000001,267102,LUCAN NORTH,265002,FINGAL COUNTY COUNCIL,2ae19629-14a0-13a3-e055-000000000001,Fingal County Council
2ae19629-1dcd-13a3-e055-000000000001,268122,PRIORSWOOD B,265002,FINGAL COUNTY COUNCIL,2ae19629-14a0-13a3-e055-000000000001,Fingal County Council
2ae19629-1dd0-13a3-e055-000000000001,268125,RAHENY-GREENDALE,265002,FINGAL COUNTY COUNCIL,2ae19629-14a0-13a3-e055-000000000001,Fingal County Council
2ae19629-1ddf-13a3-e055-000000000001,267104,LUSK,265002,FINGAL COUNTY COUNCIL,2ae19629-14a0-13a3-e055-000000000001,Fingal County Council
2ae19629-1de0-13a3-e055-000000000001,267105,MALAHIDE EAST,265002,FINGAL COUNTY COUNCIL,2ae19629-14a0-13a3-e055-000000000001,Fingal County Council
2ae19629-1de1-13a3-e055-000000000001,267106,MALAHIDE WEST,265002,FINGAL COUNTY COUNCIL,2ae19629-14a0-13a3-e055-000000000001,Fingal County Council
2ae19629-1de5-13a3-e055-000000000001,267110,PORTMARNOCK NORTH,265002,FINGAL COUNTY COUNCIL,2ae19629-14a0-13a3-e055-000000000001,Fingal County Council
2ae19629-1dfe-13a3-e055-000000000001,267111,PORTMARNOCK SOUTH,265002,FINGAL COUNTY COUNCIL,2ae19629-14a0-13a3-e055-000000000001,Fingal County Council
2ae19629-1e15-13a3-e055-000000000001,267118,RUSH,265002,FINGAL COUNTY COUNCIL,2ae19629-14a0-13a3-e055-000000000001,Fingal County Council
2ae19629-1e22-13a3-e055-000000000001,267005,BALGRIFFIN,265002,FINGAL COUNTY COUNCIL,2ae19629-14a0-13a3-e055-000000000001,Fingal County Council
2ae19629-1e33-13a3-e055-000000000001,267014,BALLYBOGHIL,265002,FINGAL COUNTY COUNCIL,2ae19629-14a0-13a3-e055-000000000001,Fingal County Council
2ae19629-1e35-13a3-e055-000000000001,267016,BALSCADDEN,265002,FINGAL COUNTY COUNCIL,2ae19629-14a0-13a3-e055-000000000001,Fingal County Council
2ae19629-1eef-13a3-e055-000000000001,267001,AIRPORT,265002,FINGAL COUNTY COUNCIL,2ae19629-14a0-13a3-e055-000000000001,Fingal County Council
2ae19629-1ef0-13a3-e055-000000000001,267002,BALBRIGGAN RURAL,265002,FINGAL COUNTY COUNCIL,2ae19629-14a0-13a3-e055-000000000001,Fingal County Council
2ae19629-1ef1-13a3-e055-000000000001,267003,BALBRIGGAN URBAN,265002,FINGAL COUNTY COUNCIL,2ae19629-14a0-13a3-e055-000000000001,Fingal County Council
2ae19629-1ef2-13a3-e055-000000000001,267004,BALDOYLE,265002,FINGAL COUNTY COUNCIL,2ae19629-14a0-13a3-e055-000000000001,Fingal County Council
2ae19629-235a-13a3-e055-000000000001,68001,BALLYBAAN,65011,GALWAY CITY COUNCIL,2ae19629-1435-13a3-e055-000000000001,Galway City Council
2ae19629-235b-13a3-e055-000000000001,68002,BALLYBRIT,65011,GALWAY CITY COUNCIL,2ae19629-1435-13a3-e055-000000000001,Galway City Council
2ae19629-235c-13a3-e055-000000000001,68003,BARNA,65011,GALWAY CITY COUNCIL,2ae19629-1435-13a3-e055-000000000001,Galway City Council
2ae19629-235d-13a3-e055-000000000001,68004,CASTLEGAR,65011,GALWAY CITY COUNCIL,2ae19629-1435-13a3-e055-000000000001,Galway City Council
2ae19629-235e-13a3-e055-000000000001,68005,CLADDAGH,65011,GALWAY CITY COUNCIL,2ae19629-1435-13a3-e055-000000000001,Galway City Council
2ae19629-235f-13a3-e055-000000000001,68006,DANGAN,65011,GALWAY CITY COUNCIL,2ae19629-1435-13a3-e055-000000000001,Galway City Council
2ae19629-2360-13a3-e055-000000000001,68007,EYRE SQUARE,65011,GALWAY CITY COUNCIL,2ae19629-1435-13a3-e055-000000000001,Galway City Council
2ae19629-2361-13a3-e055-000000000001,68008,KNOCKNACARRAGH,65011,GALWAY CITY COUNCIL,2ae19629-1435-13a3-e055-000000000001,Galway City Council
2ae19629-236f-13a3-e055-000000000001,68009,LOUGH ATALIA,65011,GALWAY CITY COUNCIL,2ae19629-1435-13a3-e055-000000000001,Galway City Council
2ae19629-2370-13a3-e055-000000000001,68010,MENLOUGH,65011,GALWAY CITY COUNCIL,2ae19629-1435-13a3-e055-000000000001,Galway City Council
2ae19629-2371-13a3-e055-000000000001,68011,MERVUE,65011,GALWAY CITY COUNCIL,2ae19629-1435-13a3-e055-000000000001,Galway City Council
2ae19629-2372-13a3-e055-000000000001,68012,MURROOGH,65011,GALWAY CITY COUNCIL,2ae19629-1435-13a3-e055-000000000001,Galway City Council
2ae19629-2373-13a3-e055-000000000001,68013,NEWCASTLE,65011,GALWAY CITY COUNCIL,2ae19629-1435-13a3-e055-000000000001,Galway City Council
2ae19629-2374-13a3-e055-000000000001,68014,NUNS ISLAND,65011,GALWAY CITY COUNCIL,2ae19629-1435-13a3-e055-000000000001,Galway City Council
2ae19629-2375-13a3-e055-000000000001,68015,RAHOON,65011,GALWAY CITY COUNCIL,2ae19629-1435-13a3-e055-000000000001,Galway City Council
2ae19629-2376-13a3-e055-000000000001,68016,RENMORE,65011,GALWAY CITY COUNCIL,2ae19629-1435-13a3-e055-000000000001,Galway City Council
2ae19629-2377-13a3-e055-000000000001,68017,ROCKBARTON,65011,GALWAY CITY COUNCIL,2ae19629-1435-13a3-e055-000000000001,Galway City Council
2ae19629-2382-13a3-e055-000000000001,68018,SALTHILL,65011,GALWAY CITY COUNCIL,2ae19629-1435-13a3-e055-000000000001,Galway City Council
2ae19629-2383-13a3-e055-000000000001,68019,SHANTALLA,65011,GALWAY CITY COUNCIL,2ae19629-1435-13a3-e055-000000000001,Galway City Council
2ae19629-2384-13a3-e055-000000000001,68020,St. NICHOLAS,65011,GALWAY CITY COUNCIL,2ae19629-1435-13a3-e055-000000000001,Galway City Council
2ae19629-2385-13a3-e055-000000000001,68021,TAYLORS HILL,65011,GALWAY CITY COUNCIL,2ae19629-1435-13a3-e055-000000000001,Galway City Council
2ae19629-2386-13a3-e055-000000000001,68022,WELLPARK,65011,GALWAY CITY COUNCIL,2ae19629-1435-13a3-e055-000000000001,Galway City Council
2ae19629-2046-13a3-e055-000000000001,67005,ADDERGOOLE,65001,GALWAY COUNTY COUNCIL,2ae19629-14a5-13a3-e055-000000000001,Galway County Council
2ae19629-2047-13a3-e055-000000000001,67006,AHASCRAGH,65001,GALWAY COUNTY COUNCIL,2ae19629-14a5-13a3-e055-000000000001,Galway County Council
2ae19629-2048-13a3-e055-000000000001,67063,CLONTUSKERT,65001,GALWAY COUNTY COUNCIL,2ae19629-14a5-13a3-e055-000000000001,Galway County Council
2ae19629-2049-13a3-e055-000000000001,67064,CLOONBUR,65001,GALWAY COUNTY COUNCIL,2ae19629-14a5-13a3-e055-000000000001,Galway County Council
2ae19629-204a-13a3-e055-000000000001,67065,CLOONKEEN,65001,GALWAY COUNTY COUNCIL,2ae19629-14a5-13a3-e055-000000000001,Galway County Council
2ae19629-204d-13a3-e055-000000000001,67007,AILLE,65001,GALWAY COUNTY COUNCIL,2ae19629-14a5-13a3-e055-000000000001,Galway County Council
2ae19629-204e-13a3-e055-000000000001,67008,ANNAGH,65001,GALWAY COUNTY COUNCIL,2ae19629-14a5-13a3-e055-000000000001,Galway County Council
2ae19629-204f-13a3-e055-000000000001,67009,ANNAGHDOWN,65001,GALWAY COUNTY COUNCIL,2ae19629-14a5-13a3-e055-000000000001,Galway County Council
2ae19629-2050-13a3-e055-000000000001,67013,ATHENRY,65001,GALWAY COUNTY COUNCIL,2ae19629-14a5-13a3-e055-000000000001,Galway County Council
2ae19629-2051-13a3-e055-000000000001,67014,AUGHRIM,65001,GALWAY COUNTY COUNCIL,2ae19629-14a5-13a3-e055-000000000001,Galway County Council
2ae19629-2052-13a3-e055-000000000001,67015,AUGHRIM,65001,GALWAY COUNTY COUNCIL,2ae19629-14a5-13a3-e055-000000000001,Galway County Council
2ae19629-2053-13a3-e055-000000000001,67066,CLOONKEEN,65001,GALWAY COUNTY COUNCIL,2ae19629-14a5-13a3-e055-000000000001,Galway County Council
2ae19629-2054-13a3-e055-000000000001,67067,CLOONKEEN,65001,GALWAY COUNTY COUNCIL,2ae19629-14a5-13a3-e055-000000000001,Galway County Council
2ae19629-2055-13a3-e055-000000000001,67068,COLMANSTOWN,65001,GALWAY COUNTY COUNCIL,2ae19629-14a5-13a3-e055-000000000001,Galway County Council
2ae19629-2056-13a3-e055-000000000001,67069,CONG,65001,GALWAY COUNTY COUNCIL,2ae19629-14a5-13a3-e055-000000000001,Galway County Council
2ae19629-2059-13a3-e055-000000000001,67010,ANNAGHDOWN,65001,GALWAY COUNTY COUNCIL,2ae19629-14a5-13a3-e055-000000000001,Galway County Council
2ae19629-205a-13a3-e055-000000000001,67011,ARDAMULLIVAN,65001,GALWAY COUNTY COUNCIL,2ae19629-14a5-13a3-e055-000000000001,Galway County Council
2ae19629-205b-13a3-e055-000000000001,67012,ARDRAHAN,65001,GALWAY COUNTY COUNCIL,2ae19629-14a5-13a3-e055-000000000001,Galway County Council
2ae19629-205c-13a3-e055-000000000001,67016,BALLINASLOE RURAL,65001,GALWAY COUNTY COUNCIL,2ae19629-14a5-13a3-e055-000000000001,Galway County Council
2ae19629-205d-13a3-e055-000000000001,67017,BALLINASLOE URBAN,65001,GALWAY COUNTY COUNCIL,2ae19629-14a5-13a3-e055-000000000001,Galway County Council
2ae19629-205e-13a3-e055-000000000001,67018,BALLINASTACK,65001,GALWAY COUNTY COUNCIL,2ae19629-14a5-13a3-e055-000000000001,Galway County Council
2ae19629-205f-13a3-e055-000000000001,67019,BALLINDERRY,65001,GALWAY COUNTY COUNCIL,2ae19629-14a5-13a3-e055-000000000001,Galway County Council
2ae19629-2068-13a3-e055-000000000001,67020,BALLINDUFF,65001,GALWAY COUNTY COUNCIL,2ae19629-14a5-13a3-e055-000000000001,Galway County Council
2ae19629-2069-13a3-e055-000000000001,67021,BALLINTEMPLE,65001,GALWAY COUNTY COUNCIL,2ae19629-14a5-13a3-e055-000000000001,Galway County Council
2ae19629-2074-13a3-e055-000000000001,67022,BALLYCAHALAN,65001,GALWAY COUNTY COUNCIL,2ae19629-14a5-13a3-e055-000000000001,Galway County Council
2ae19629-2075-13a3-e055-000000000001,67023,BALLYGLASS,65001,GALWAY COUNTY COUNCIL,2ae19629-14a5-13a3-e055-000000000001,Galway County Council
2ae19629-2076-13a3-e055-000000000001,67024,BALLYMACWARD,65001,GALWAY COUNTY COUNCIL,2ae19629-14a5-13a3-e055-000000000001,Galway County Council
2ae19629-207e-13a3-e055-000000000001,67025,BALLYMOE,65001,GALWAY COUNTY COUNCIL,2ae19629-14a5-13a3-e055-000000000001,Galway County Council
2ae19629-207f-13a3-e055-000000000001,67026,BALLYNACOURTY,65001,GALWAY COUNTY COUNCIL,2ae19629-14a5-13a3-e055-000000000001,Galway County Council
2ae19629-2080-13a3-e055-000000000001,67027,BALLYNAGAR,65001,GALWAY COUNTY COUNCIL,2ae19629-14a5-13a3-e055-000000000001,Galway County Council
2ae19629-208b-13a3-e055-000000000001,67028,BALLYNAKILL,65001,GALWAY COUNTY COUNCIL,2ae19629-14a5-13a3-e055-000000000001,Galway County Council
2ae19629-208c-13a3-e055-000000000001,67029,BALLYNAKILL,65001,GALWAY COUNTY COUNCIL,2ae19629-14a5-13a3-e055-000000000001,Galway County Council
2ae19629-208d-13a3-e055-000000000001,67030,BALLYNAKILL,65001,GALWAY COUNTY COUNCIL,2ae19629-14a5-13a3-e055-000000000001,Galway County Council
2ae19629-208e-13a3-e055-000000000001,67031,BALLYNAPARK,65001,GALWAY COUNTY COUNCIL,2ae19629-14a5-13a3-e055-000000000001,Galway County Council
2ae19629-2098-13a3-e055-000000000001,67032,BARNA,65001,GALWAY COUNTY COUNCIL,2ae19629-14a5-13a3-e055-000000000001,Galway County Council
2ae19629-2099-13a3-e055-000000000001,67033,BEAGH,65001,GALWAY COUNTY COUNCIL,2ae19629-14a5-13a3-e055-000000000001,Galway County Council
2ae19629-20a3-13a3-e055-000000000001,67034,BEAGHMORE,65001,GALWAY COUNTY COUNCIL,2ae19629-14a5-13a3-e055-000000000001,Galway County Council
2ae19629-20a4-13a3-e055-000000000001,67035,BELCLARE,65001,GALWAY COUNTY COUNCIL,2ae19629-14a5-13a3-e055-000000000001,Galway County Council
2ae19629-20a5-13a3-e055-000000000001,67036,BELLEVILLE,65001,GALWAY COUNTY COUNCIL,2ae19629-14a5-13a3-e055-000000000001,Galway County Council
2ae19629-20a6-13a3-e055-000000000001,67037,BENCORR,65001,GALWAY COUNTY COUNCIL,2ae19629-14a5-13a3-e055-000000000001,Galway County Council
2ae19629-20a7-13a3-e055-000000000001,67038,BOYOUNAGH,65001,GALWAY COUNTY COUNCIL,2ae19629-14a5-13a3-e055-000000000001,Galway County Council
2ae19629-20af-13a3-e055-000000000001,67039,BRACKLAGH,65001,GALWAY COUNTY COUNCIL,2ae19629-14a5-13a3-e055-000000000001,Galway County Council
2ae19629-20b0-13a3-e055-000000000001,67040,BULLAUN,65001,GALWAY COUNTY COUNCIL,2ae19629-14a5-13a3-e055-000000000001,Galway County Council
2ae19629-20b1-13a3-e055-000000000001,67041,BUNOWEN,65001,GALWAY COUNTY COUNCIL,2ae19629-14a5-13a3-e055-000000000001,Galway County Council
2ae19629-20b2-13a3-e055-000000000001,67042,CAHERMORE,65001,GALWAY COUNTY COUNCIL,2ae19629-14a5-13a3-e055-000000000001,Galway County Council
2ae19629-20bd-13a3-e055-000000000001,67043,CALTRA,65001,GALWAY COUNTY COUNCIL,2ae19629-14a5-13a3-e055-000000000001,Galway County Council
2ae19629-20be-13a3-e055-000000000001,67044,CAMUS,65001,GALWAY COUNTY COUNCIL,2ae19629-14a5-13a3-e055-000000000001,Galway County Council
